Gene,CYP4Z2P,TCN1,DHRS2,COL9A1,HEPHL1,MYOSLID,MYBPHL,EPGN,LINC00941,FAM83A-AS1,MUC4,KRT13,DMBT1,NCAN,TSPAN1,ZP2,FAM83A,MLC1,CCDC60,BMP1,KCNJ15,ADGRF4,CYP4Z1,PADI1,CLCA2,STON2,SYTL5,AC244153.1,CAPNS2,KRT6C,MUCL1,COL5A3,TFF1,AC008147.2,BPIFB1,AL358334.2,AC011294.1,ADRA1D,LIMA1,HTRA1,LINC01605,LINC02568,CFI,LRRC31,CADPS,PTHLH,GPR1,CERCAM,ANKS4B,MUC6,NRP1,ADGRL3,THY1,AC004870.2,ADAMTS14,COL5A1,COL4A6,LRRC17,BBOX1-AS1,CHL1,SMIM3,ADAMTS12,SPTSSB,CASC18,AC113346.1,SOX8,PLPPR3,GUCY1A2,COL1A1,AKAP1,PCDH7,PCDHB12,MAB21L3,C2CD4A,COL7A1,GALNT10,ITGA3,EPHA8,Z99289.1,AC021087.4,P4HA3,MAST4,PLXDC1,LINC01828,RASGRF2,AL356515.1,HTR7,ZNF385C,MMP2,CYP3A5,PHYHIP,SMIM31,IYD,HOXB-AS3,SLC5A5,AC009041.2,EXTL1,C1QTNF6,CREG2,PLAC9,PRSS3,COL1A2,AC009078.3,SEMA3F,CCDC190,AP000844.2,AGR2,CTSK,POU3F1,MSC,AL035665.1,LINC01116,AC110995.1,PCDHGC5,ARHGAP23,ECM1,SLC45A2,F3,LINC02532,AC005077.4,AKR1B10,SRPX,GTF2IP7,ANKRD36C,AP001528.2,HOXA-AS2,MEG3,FRMD7,DHRS9,LRP1,VCAN,SPAAR,RFX8,LINC01179,HOXD11
a6e11b30-3ae8-4dd1-b04c-a730c6a79746,0.5523,0.0706,0.2298,0.0197,0.3069,0.0611,0.0401,0.3745,0.0,0.0698,0.016,0.0303,0.0169,0.0026,4.4465,0.0,0.2235,0.0,0.0103,7.1087,0.2475,0.0416,5.8396,0.0,51.9784,0.0452,0.0183,0.1697,2.0219,0.0,1.2313,6.8677,0.0,0.0187,0.0117,0.0,0.0443,0.0764,9.4086,42.1058,0.2204,0.087,0.1521,0.0056,0.1204,0.1659,0.2554,11.5572,0.0122,0.0607,4.7631,0.2372,10.7268,0.0,0.5455,19.8363,2.6358,0.8117,0.0657,0.0891,5.9969,4.8407,0.3252,0.011,0.123,0.0553,0.0065,0.406,285.0087,11.7812,0.2565,0.3325,0.0163,0.1383,1.2086,2.3595,2.8417,0.0065,0.0468,0.0,1.2255,3.0444,1.4553,0.0021,0.616,0.0,0.0508,0.6486,48.6011,0.383,0.1347,0.0,0.0051,0.0369,0.0096,0.0,0.0155,2.9181,0.0825,1.3381,0.0248,201.7746,0.0389,8.2664,0.0164,0.0,1.8073,7.824,0.1846,1.6792,0.2327,0.6642,2.2386,0.0386,3.2289,4.6862,0.0164,11.7496,0.0076,0.096,0.0498,8.3241,0.0206,0.5229,0.201,2.0021,0.2311,0.0106,0.0847,7.8634,18.1931,0.3224,0.1298,0.0408,0.0083
a6edb6ca-ae9f-4da7-8ebe-92d83d2987fb,0.3669,1.9899,0.1487,0.9193,0.0092,0.1258,0.0152,0.0323,0.0,0.0,0.0418,0.0183,0.0114,0.0154,1.5069,0.0154,0.0506,4.0664,0.0,5.4117,0.219,0.0,1.4556,0.0,0.7319,2.3983,0.1769,0.4271,0.1062,0.0548,6.4967,10.7264,1.6792,0.1018,0.0796,0.0961,0.0095,0.346,37.0718,119.9416,0.07,0.3581,0.7872,0.0341,0.0473,1.8394,1.0627,12.3205,0.0,0.2021,29.8292,3.7126,13.7195,0.0,0.2346,21.1465,2.3343,6.3823,0.0794,6.8759,34.5626,3.7153,0.185,0.1001,0.0,1.7827,0.245,2.687,197.5173,26.5762,2.4673,0.7634,0.0819,0.0464,0.3635,4.2912,10.9682,0.0049,0.6711,0.0,0.9084,7.2208,2.4448,0.0,4.8654,0.0,0.1765,0.523,147.4756,0.7493,5.1458,0.0334,0.0026,0.3622,0.0072,0.0,0.9916,0.9886,0.0151,53.4096,0.1122,273.9685,0.1762,11.3264,0.6607,0.1571,4.4836,19.0094,0.0629,3.3298,0.016,2.4946,1.8839,0.0371,8.3285,25.4533,0.0083,35.1007,0.0,0.4423,0.2255,41.9952,0.1864,0.3481,10.9918,0.6183,1.6227,0.0961,1.5706,107.3184,11.5153,2.0571,0.1714,0.0,0.0
a78b04b4-2380-4803-963e-e4e633cd69ab,0.0415,0.5747,0.1013,0.1562,0.0457,0.1044,0.0283,0.0251,0.0,0.0,0.2153,0.0398,0.0053,2.7165,0.7974,0.024,0.0525,10.7333,0.0,6.5891,0.1475,0.0929,0.1031,0.0135,0.1618,0.7194,0.0378,0.1328,0.033,0.0171,2.6884,4.9221,0.0674,0.0739,0.2859,0.0211,0.0238,0.1104,8.0694,77.7946,0.3812,0.0817,0.3842,0.0106,0.0079,0.3165,0.1111,14.2625,0.0038,0.0491,5.3061,0.0746,20.152,0.0,1.2747,31.4104,0.1911,2.2048,0.0123,0.1488,5.4896,1.8208,0.27,0.0,0.0578,20.2745,7.9319,0.2094,488.5529,34.9113,0.521,0.2995,0.0153,0.0192,3.1474,2.6218,6.3944,2.4771,0.0439,0.0,2.6133,0.7139,2.9482,0.002,0.6116,0.1198,0.1146,8.4353,67.8478,0.2398,0.3837,0.0,0.0048,0.13,0.0541,0.0,10.5842,5.2511,0.0493,4.2512,5.4559,251.0107,0.0325,10.7995,0.0038,0.0,0.1739,19.67,0.1901,4.056,0.1192,1.7232,0.405,0.0264,3.9576,11.1156,0.0103,6.8583,1.4126,0.8443,0.5423,4.8722,0.1674,0.2243,0.2704,0.3937,1.0536,0.01,0.1194,11.0657,12.1194,2.1078,0.2996,0.0,0.0078
a82d0a57-4383-473d-b334-d13b278404b1,0.0147,0.7518,0.078,0.559,0.1132,0.1257,0.2538,0.0,0.0,0.0186,0.0302,0.129,0.0301,0.0441,3.9451,0.0068,0.026,2.3917,0.0068,6.6352,0.1113,0.284,0.0417,0.0048,0.2133,2.6223,0.039,1.2612,1.8251,0.0242,1.2483,7.0862,0.573,0.0,0.0312,0.1146,0.0084,0.0235,3.083,69.3599,0.4785,0.0421,0.3036,0.0075,0.0176,0.683,0.4974,14.28,0.0,0.0084,7.1913,0.0084,12.4816,0.0,0.6373,19.7685,0.0405,1.903,0.1924,0.0342,7.3671,1.1544,12.7154,0.0074,97.8986,1.172,0.0691,0.0634,404.8529,14.5574,0.2532,0.1152,0.0,0.0341,3.9575,2.0905,6.3153,0.5836,0.0467,0.0,2.2256,0.2753,1.2692,0.0057,0.5089,0.0566,0.1556,3.1094,56.1251,0.3422,0.6693,0.0,0.0204,0.0491,0.1404,0.0,0.1603,2.3841,0.0266,1.383,0.0989,209.29,0.0,6.5181,0.0,0.0462,0.1275,14.0198,0.2377,2.8017,0.0,1.2929,1.0623,0.0608,3.1313,20.6467,0.0292,0.928,1.9093,0.0807,0.0133,3.8898,0.0,0.1452,0.0145,0.0519,0.5483,0.0212,0.1065,5.4116,2.1655,0.591,0.1223,0.0,0.0888
a855c228-a263-44df-87a0-cbc32187e3f5,0.0649,27.9043,0.0315,0.3736,0.2472,0.1957,0.0421,0.1077,0.0,0.0234,0.0148,0.0102,0.0569,0.2632,0.4186,0.0,0.1758,11.7913,0.0,4.8438,0.2849,0.3056,0.0329,0.0,0.0437,1.3722,0.1444,0.1305,0.118,1.4725,0.5891,2.8748,0.1505,0.044,0.0196,0.0251,0.0053,0.0789,6.244,26.3415,0.1654,1.9295,0.4373,0.1137,0.0151,0.4435,0.1306,4.1762,0.0034,0.0386,7.5289,0.4836,9.8621,0.0,0.3325,11.5516,0.0766,0.4347,0.1323,0.8825,4.9756,1.8652,0.5456,0.0417,0.1032,6.926,0.0054,0.632,134.3008,20.4123,0.3167,0.2598,0.0045,0.202,0.1164,1.8775,1.6419,0.0518,0.7457,0.0,0.4713,0.7143,1.2606,0.0072,0.7059,0.0,0.0299,0.6409,31.034,0.8039,0.0678,0.0046,0.0057,0.0077,0.0443,0.0,2.3927,2.0145,0.0524,0.7642,0.1559,94.2698,0.0326,3.1078,0.0515,0.0,1.3231,5.7036,0.1099,1.0861,0.0621,1.0098,0.708,0.0648,1.8214,4.7018,0.0092,3.8272,0.0127,0.0381,0.0585,7.6675,0.0288,0.6355,0.237,0.259,0.1989,0.0089,0.1106,3.2431,22.0929,0.3163,0.3537,0.0,0.035
a8e7d8a4-bbf0-496b-b387-8e014cfdcea6,0.0107,9.9441,0.1,0.0027,0.1237,0.0323,0.0583,0.0881,0.0,0.0338,0.0155,0.0176,0.0182,0.0,0.498,0.0,0.6499,0.0851,0.005,3.3306,0.0132,0.0605,0.1443,0.0,0.0349,0.635,0.2094,0.0274,0.0341,0.0587,5.1391,2.1335,0.0695,0.0036,0.2667,0.2105,1.0297,0.0228,2.1555,26.7078,0.1349,0.2068,0.0597,0.0,0.0023,6.3399,0.0121,9.277,0.0119,0.0,6.3274,5.3306,5.2086,0.193,0.1475,4.2044,0.0166,0.3873,1.4902,0.0161,1.1315,0.9831,1.4571,0.0107,0.0596,8.9394,0.9059,0.0315,62.7217,20.8344,0.4329,0.0574,0.0105,0.4667,0.2519,1.1962,3.93,0.0944,0.0,0.0,0.4544,0.5001,0.3937,0.0,0.1194,0.0,0.0049,0.2764,7.7932,0.5193,0.0609,0.0054,0.0017,0.0715,0.832,0.0,0.241,1.5109,0.0145,11.7119,0.4682,26.9261,0.0126,6.575,0.0,0.0,0.1547,1.4277,0.0346,1.4572,0.0102,0.2092,0.2845,0.0,0.9379,3.5484,0.0053,2.3531,0.0074,0.0,1.3218,3.2455,0.0,0.0898,0.0263,0.0378,0.0265,0.0,0.0182,1.6229,15.2376,0.1179,0.0105,0.0,0.0081
a9b7d7fe-be31-4f71-afee-c1bfdf511888,0.0,0.0,0.0258,0.7783,0.0377,0.0956,0.0484,0.0184,0.0,0.0048,0.0116,0.0083,0.0052,0.0913,0.482,0.0,0.1,0.2831,0.0,3.5685,0.3102,0.0179,0.0,0.0074,0.0,0.4854,0.0076,0.0974,0.0242,0.2084,0.101,4.2483,0.0,0.0103,0.0202,0.0026,0.0087,0.0728,7.4264,46.0266,0.3513,0.0163,0.182,0.0156,0.0215,0.5318,0.1715,9.7284,0.0028,0.0346,6.5715,0.0504,9.9412,0.0,0.5437,25.4265,0.093,0.3353,0.0181,0.1393,4.645,3.5556,0.3018,0.019,0.6775,25.5033,0.894,0.1923,313.5634,40.0997,0.4941,0.2039,0.0075,0.0388,1.852,3.9867,5.8102,2.3596,0.0483,0.0,1.3859,0.8356,1.1792,0.0,0.5762,0.0,0.147,1.9056,65.2947,0.4135,0.1855,0.0076,0.0023,0.0381,0.0495,0.0,39.4226,2.6607,0.0534,1.0977,0.4606,195.4289,0.0565,4.6438,0.0028,0.0,0.1583,12.6038,0.1353,3.0484,0.0073,0.5945,0.2464,0.075,3.1061,7.9468,0.0189,4.047,0.0305,0.0869,0.0685,7.6762,0.0472,0.4493,0.1571,0.1276,0.1565,0.0073,0.3273,16.7156,15.2627,6.2317,0.2717,0.0,0.0115
a9bb8159-32f0-454c-a946-b3286a52b9d5,0.0336,1.2777,0.0286,1.4903,0.0863,0.062,0.0305,0.0,0.0,0.0,0.4883,3.2221,0.0,0.0155,4.429,0.0259,0.0454,0.0984,0.0,5.8069,0.1801,0.169,0.2386,0.0,0.0244,1.2565,0.1561,0.0861,0.107,2.1377,5.5392,5.4981,2.1116,0.0152,0.0,0.0266,0.0,0.006,9.278,49.7565,0.2118,0.0241,0.1947,0.0115,0.0208,0.6681,0.3287,7.1543,0.0083,0.0594,4.4633,0.6004,9.2625,0.0337,0.5117,22.9137,0.0753,0.4372,0.1334,0.3937,5.2589,1.5591,0.574,0.0056,0.3121,7.5977,1.1397,0.5339,357.7039,11.6564,1.224,0.2219,0.0495,0.0104,2.1082,3.8091,5.4585,0.0231,0.0712,0.0,1.0191,1.483,0.7877,0.0087,0.505,0.0,0.0464,4.7452,42.7635,0.3047,0.3554,0.073,0.0052,0.0375,0.0097,0.0,0.1893,3.1743,0.2614,2.1957,0.4148,197.0589,0.0351,18.2501,0.0125,0.0,2.8515,15.7494,0.1933,2.6958,0.0966,1.4997,0.6051,0.0998,2.5295,6.5039,0.0111,3.395,0.0321,0.246,0.2425,8.7804,0.0835,0.2047,0.2922,0.1517,0.1003,0.0054,0.5398,9.5414,27.9144,0.3765,0.0933,0.0248,0.0677
aa4244a8-0454-4247-a1c3-357fd51746fa,0.0472,0.0922,0.0301,0.1908,0.6624,0.1266,0.1072,0.1182,0.0,0.0149,0.0126,0.0173,0.0255,0.4706,1.2096,0.0073,0.3324,0.1645,0.0037,10.5243,0.5325,0.1224,0.4243,0.5232,0.4794,0.9255,0.013,0.0202,0.025,0.1552,0.0665,6.3565,0.1533,0.0347,0.2377,0.056,0.3424,0.0753,13.8897,97.0262,0.4379,0.0676,0.7789,0.0,0.0463,1.1891,0.5812,13.1156,0.0,0.0864,9.8468,0.106,14.7735,0.0,1.6988,40.2671,0.5337,1.0675,0.2247,0.3699,5.427,7.9947,0.0672,0.0472,0.2191,2.9339,0.037,0.4403,731.4069,13.6783,3.1997,0.2207,0.1622,0.0219,0.7133,5.1285,7.4248,0.0208,0.0417,0.0,2.0484,0.9674,2.1439,0.0015,1.337,0.0606,0.3694,1.2264,104.5888,0.4047,0.2687,0.0039,0.017,0.0657,0.0991,0.0,1.8077,5.6481,0.0623,0.8315,0.1677,446.7757,0.0308,15.6927,0.0,0.0247,1.4967,37.5522,0.1993,3.0646,0.0151,1.5791,0.5947,0.0675,3.934,14.0447,0.0507,2.3527,0.0947,0.072,0.0851,9.9858,0.0293,0.195,0.1238,0.4445,0.4245,0.034,0.3219,19.8679,38.9657,0.7842,0.4275,0.0,0.0238
aa60fa8d-c374-40e0-af2d-b007701e67e3,25.6499,0.3766,600.2969,0.0436,0.0838,0.1717,0.0111,0.0295,0.0,0.0848,0.0185,0.0401,0.1184,0.0028,9.3789,0.1918,0.7864,0.0663,0.0057,19.6742,0.5821,1.0341,0.4758,0.1947,5.1688,0.4015,0.3233,0.1873,0.0,0.0,1454.9493,17.3329,0.1188,0.0289,0.0,0.0083,0.0209,0.1751,28.2026,159.088,0.6656,0.5235,0.5035,3.1108,0.1395,0.8239,1.0311,22.5454,0.0766,0.0023,19.7619,0.0404,36.7094,0.0,2.8805,75.1912,0.3862,8.0419,0.2756,0.4115,9.9594,6.4275,3.1056,0.0305,0.4073,0.3966,0.0215,0.7814,1167.7463,18.3722,4.9081,0.4474,0.9035,0.8256,6.2961,10.7893,11.6068,0.0,0.0904,0.0,6.1031,1.8505,4.3551,0.0047,1.3209,0.798,0.3928,0.1162,164.721,0.385,3.8011,0.9466,5.832,0.2648,0.0529,0.0,0.4932,10.4632,0.0938,4.886,0.1914,745.6064,0.124,14.8309,0.0,0.0383,27.7417,41.9883,0.1051,4.49,0.0117,2.2725,0.8505,0.093,4.1156,8.8245,0.2297,12.2517,0.0126,1.9175,0.3186,6.8434,0.4238,0.1909,1.7149,0.3659,1.1199,0.0117,0.2909,18.6052,30.6738,0.3894,0.5191,0.0,0.0
ab89bb2e-da84-4116-a8cd-49aad7bbfd4d,0.0,1.2872,0.072,0.3435,0.0379,0.2239,0.0674,0.0103,0.0,0.0,0.0185,0.0233,0.0018,290.6882,0.6861,0.0049,0.0751,0.0133,0.0049,3.9521,0.1228,0.2198,0.0,0.0069,0.1115,0.1496,0.137,0.1086,0.0,0.2556,0.0043,3.7979,0.1377,0.0144,0.2135,0.1114,0.0,0.1297,3.3703,22.3494,0.4451,0.0834,0.1181,0.0054,0.097,0.0746,0.1494,7.1086,0.0078,0.0,10.819,0.0073,8.363,0.0106,1.4028,18.5336,0.0055,0.9107,0.0378,0.0087,6.494,1.0827,2.2929,0.0,0.177,37.4775,0.0436,0.4466,115.1934,27.2515,0.484,0.1748,0.1092,0.0,1.0785,5.3993,7.1173,1.3309,0.1347,0.0,1.3796,0.3105,1.3597,0.0021,0.3178,0.0408,0.0439,0.6647,28.1408,0.3468,0.0388,0.0,0.0016,0.0443,0.0092,0.0,23.6716,2.1432,0.1296,1.5844,0.5943,78.1982,0.0622,3.2604,0.0235,0.0,0.8456,6.0835,0.0457,1.555,0.0507,0.6294,0.1585,0.0674,1.0145,7.0621,0.1366,1.7137,0.0049,0.126,0.2102,19.767,0.0132,0.6321,0.1408,0.5863,0.1225,0.0662,0.0406,16.5238,10.5213,1.6575,0.3216,0.0,0.1841
ac075bc0-1b59-4557-beea-541694faee03,0.0,8.5877,0.0447,2.5368,0.1241,0.0681,0.082,0.1603,0.0,0.019,0.5499,0.0165,0.0,3.2194,0.5983,0.007,0.1065,17.1833,0.007,3.5469,0.1906,0.078,0.0427,0.0049,0.0164,0.966,0.3889,0.0193,0.0,0.0412,1.2346,2.5829,0.0,0.0255,0.008,0.0153,0.0,0.056,4.4816,16.8656,0.1421,0.0323,0.0592,0.0385,0.0082,0.7764,0.1696,5.1009,0.0,0.2535,4.6576,0.0447,4.5349,0.0151,0.4706,18.6986,0.0207,0.6886,0.1253,0.0308,4.9361,1.3511,0.0064,0.015,0.0837,8.9518,1.9887,0.3788,146.9073,38.8439,0.4768,1.0978,0.0443,0.1186,3.851,2.1203,3.4644,2.7642,0.0637,0.0,0.5963,2.0061,0.7608,0.0,0.3115,0.2316,0.0277,1.1466,27.3471,0.2864,0.1834,0.0,0.0255,0.0,0.0196,0.0,1.8202,1.7123,0.0953,0.3682,2.8839,102.694,0.0412,7.4648,0.0,0.0,5.5213,6.1654,0.2432,0.9895,0.072,1.4809,0.2498,0.0574,1.5794,4.0555,0.1193,2.798,0.0224,0.4126,1.0166,23.2466,0.1307,1.124,2.0416,0.1859,0.1004,0.13,0.032,10.8556,70.0024,0.1408,0.1178,0.0,0.0
ac68d219-5670-4ddd-8df6-8aa7ad59e5c7,5.9091,0.052,0.0035,0.0083,0.1523,0.0573,0.0,0.0552,0.0,0.0514,0.0173,0.0536,0.0055,0.0075,42.5977,0.0075,0.1894,0.3336,0.0,4.8367,0.2339,0.023,21.3348,0.0053,9.0863,10.6856,0.027,0.1876,0.0259,0.9724,0.2031,8.1149,0.4758,0.0828,1.3891,0.0055,0.0,0.0606,20.8656,38.9964,0.2393,0.3262,0.587,0.025,0.0514,101.8289,0.7068,10.4499,0.0,151.5278,9.3987,0.1339,18.933,0.0,0.9908,36.8937,7.4407,0.9662,0.2712,0.2736,7.5628,2.7327,0.125,0.0081,0.0,0.5063,0.1531,0.4084,564.8236,10.074,0.4247,0.6646,0.1358,0.0529,0.3783,7.5615,6.0455,0.0239,0.0517,0.0,2.6469,1.0866,2.1558,0.0,1.311,0.0,0.2772,0.6005,52.3964,0.4902,0.2184,0.1957,0.0176,0.2312,0.0636,0.0,0.0687,3.7286,0.0258,3.839,0.0,304.4007,0.0255,15.3405,0.006,0.0,9.0349,13.7995,0.465,7.2635,0.0156,1.6641,0.9194,0.1242,3.7281,11.4581,0.0484,2.677,0.0112,1.1909,0.1467,5.8912,0.2223,0.3368,1.4252,0.1629,0.3506,0.0,0.8394,18.1339,20.535,0.242,0.0558,0.0,0.0
ad18820b-a804-49c0-ba8a-86c09fa6bce2,0.0155,0.6924,0.1741,1.781,0.1022,0.1323,0.0141,0.015,0.0,0.0,0.0129,0.0,0.0079,1.5759,0.7721,0.0,0.0235,0.0647,0.0,5.4026,0.2367,0.0583,0.0549,0.0,0.2133,0.5888,0.0308,0.1585,0.0739,0.4579,19.3166,2.2347,0.1005,0.0997,0.0082,0.0157,0.0,0.0905,9.1169,70.2166,0.6661,0.1107,0.4616,0.0,0.0388,0.5011,0.2618,16.386,0.0,0.0029,6.108,0.0937,14.8332,0.0,0.6753,23.7597,0.1385,0.796,0.1841,0.3045,10.1376,3.8025,0.3962,0.0232,0.1723,8.8567,12.414,0.1835,552.0497,20.7688,0.8257,0.1595,0.0,0.0646,0.478,3.3242,3.5697,0.0137,0.0164,0.0,1.7105,0.6892,1.2771,0.003,0.65,0.1788,0.1068,1.8458,104.5082,0.2897,0.3523,0.0,0.0024,0.0129,0.336,0.0,14.7867,2.468,0.0385,1.8945,1.2147,325.6295,0.0303,6.615,0.0,0.0972,0.2237,23.1179,0.025,2.282,0.0148,0.6979,1.5166,0.0492,2.0841,15.2857,0.0307,7.1202,0.2146,0.1698,0.0279,6.8447,0.0096,0.1356,0.2207,0.1138,0.3822,0.0297,0.7056,13.2549,15.6424,1.1844,0.2878,0.0,0.0117
ae65baeb-6b78-492a-8c63-bb7e93e83dc2,0.0,3.8907,0.0079,0.1091,0.1662,0.2197,0.0591,0.1665,0.0,0.0117,0.0099,0.0153,0.0095,0.0043,2.4249,0.0,0.0188,0.0738,0.0,7.4365,0.5126,0.2584,0.0066,0.0091,0.0438,0.3175,0.0185,0.119,0.1775,0.0356,0.0598,4.869,0.2716,0.0441,0.0,0.0095,0.0426,0.0742,12.9787,121.8944,0.6732,0.02,0.4813,0.0143,0.0891,2.1937,3.2383,13.5289,0.0103,0.0123,13.6513,0.1295,19.4168,0.0093,2.5025,55.1082,0.0256,1.5023,0.2101,0.9715,9.6412,9.6087,0.2934,0.0465,0.3622,15.8797,0.0601,0.4845,816.5573,16.1207,1.9494,0.2338,0.0912,0.0259,2.1287,8.7011,10.417,0.0055,0.2263,0.0,1.8497,2.4246,2.6443,0.0126,2.0689,0.2147,0.3379,0.1486,165.6175,0.4478,0.1096,0.0047,0.1175,0.163,0.0363,0.0,2.0925,5.4481,0.04,1.7365,0.6669,592.4193,0.2218,4.9294,0.0034,0.0292,0.5319,35.5223,0.2404,4.034,0.0979,2.1513,0.5789,0.1034,2.5693,16.5868,0.0138,5.4388,0.0245,0.1232,0.0503,12.137,0.0577,0.8833,0.4296,0.1914,1.1548,0.0089,0.7801,43.0916,52.266,1.4891,0.9369,0.0137,0.0702
b094e8b2-8ece-4b36-8025-18073a8b873c,0.0176,0.0845,0.0393,0.108,0.2376,0.0266,0.0,0.158,0.0,0.0111,1.5471,0.0387,0.0376,1.036,0.3863,0.0,0.1271,0.0074,0.0,3.4759,0.0831,0.0208,0.3628,0.0,0.243,1.3036,0.0088,0.1016,0.0281,1.7148,0.1312,2.5957,0.0,0.003,0.0093,0.0209,0.0,0.1032,6.2677,26.142,0.1018,0.0505,0.1589,0.0586,0.0134,1.8822,0.0547,3.4707,0.0033,0.0234,2.2371,0.0091,3.7683,0.0,1.4652,9.8659,0.0061,0.2441,0.1783,0.012,3.4106,0.7655,0.4852,0.0,0.0982,14.4632,0.1606,0.2082,108.0004,37.0011,0.1449,0.0763,0.0216,0.0613,0.7672,3.422,3.4573,0.0078,0.028,0.0,0.2542,0.5999,0.7001,0.0,0.3013,0.1018,0.0081,1.5012,11.6518,0.353,0.0609,0.0,0.0503,0.0074,0.0804,0.0,0.1675,1.4353,0.0379,0.5225,0.7216,58.5306,0.0276,9.0418,0.0098,0.0,0.423,3.0648,0.0428,0.6666,0.0,0.265,0.1318,0.0168,3.0297,7.7636,0.0,9.0631,0.5607,0.2982,0.0318,2.0557,0.0438,0.4534,0.0477,0.0285,0.06,0.0212,0.0338,4.2143,5.0763,1.3639,0.1035,0.0,0.02
b2ecbc0f-2c30-4200-8d5e-7b95424bcadb,0.024,0.1879,0.0732,0.0655,0.2028,0.258,0.1456,1.3278,0.0,0.3344,0.0475,0.0704,0.0533,0.0315,0.3999,0.0408,4.8824,0.0168,0.0672,11.3981,0.6267,1.1445,0.0739,0.0967,2.8198,0.5181,0.0717,0.2874,0.421,0.1186,0.0065,4.0636,0.0781,0.2093,0.034,0.0245,0.0321,0.0767,15.738,53.2364,0.4713,0.2925,0.1813,0.041,0.1651,0.5981,0.8768,8.3055,0.0296,0.0243,66.0461,4.8254,10.1129,0.0161,1.1575,34.4569,15.3471,1.7307,0.3243,0.3582,6.2289,17.186,6.4126,0.1443,0.2678,0.0143,0.0236,2.7209,350.0093,14.4415,6.2091,2.3501,0.1023,0.0372,0.6779,7.8294,2.9427,0.0306,0.5517,0.0,1.926,3.6491,1.6136,0.1196,2.1653,0.1235,0.2287,0.1257,73.4332,0.7685,0.2379,0.0161,0.5105,0.1004,0.0313,0.0,0.9898,1.203,0.1125,1.2808,0.2517,551.861,0.3042,4.0394,0.0326,0.0503,0.8248,24.2789,1.7322,1.1881,0.353,1.482,7.2761,0.265,2.0607,5.6912,0.1709,4.0342,0.0469,0.033,0.5707,3.5066,0.0995,5.1209,0.2917,0.092,0.316,0.0885,0.3416,40.5306,133.5536,0.3178,0.3138,0.0118,0.0847
b343bfe0-7c23-4c6a-8c84-9ee39db2ecda,14.4715,0.2865,315.8962,0.0229,0.0035,0.1417,0.0582,1.5881,0.0,0.0405,0.0156,0.0211,0.0022,0.0089,10.8629,0.077,0.852,0.0643,0.006,10.5496,0.2117,1.4364,6.3249,0.2797,35.7,2.0774,0.3099,0.2296,0.0,0.386,1204.479,5.998,0.4576,0.0261,0.0611,0.0087,0.0733,0.0818,15.0775,183.2758,0.7933,0.3666,1.1083,0.3405,0.0335,0.577,0.6066,15.2027,0.0331,0.0558,21.5307,0.0658,28.0905,0.0,1.1508,49.5764,1.5323,6.6238,0.061,0.322,14.206,3.767,0.7978,0.0512,0.2852,0.412,0.0075,0.3577,1099.2544,7.4617,6.8217,0.3063,0.4337,2.7683,0.8633,7.9318,4.6287,0.0038,0.0542,0.0,3.9545,1.4629,4.0377,0.0074,0.8756,1.7753,0.2004,0.2677,164.5813,0.2481,3.5974,0.0706,0.555,0.2567,0.1057,0.0,1.1895,10.7682,0.0174,6.0405,0.1005,470.2588,0.0802,8.7102,0.0,0.0,10.699,39.365,0.214,5.201,0.233,2.1755,0.9254,0.0489,4.3387,28.6754,0.0889,20.8905,0.0661,1.376,1.5583,7.704,0.9461,0.1504,1.2535,0.2977,0.6265,0.0123,0.8131,13.5806,20.9935,0.3526,0.539,0.0095,0.0097
b58ad350-5140-4fa8-bc2c-24bca8395f3a,0.0102,0.0,0.0065,2.487,0.3966,0.0051,0.0369,0.0344,0.0,0.0,0.0031,0.0223,0.0017,31.5756,0.6982,0.0047,0.0205,0.3312,0.0,3.6293,0.1522,0.0048,0.0144,0.0,0.3903,0.1578,0.0101,0.117,0.0162,0.0167,0.098,2.1549,0.2308,0.0103,0.0108,0.0034,0.0116,0.0162,4.3914,22.7838,0.3091,0.0218,0.1065,0.0,0.0066,0.3764,0.063,4.0751,0.015,0.0135,2.6892,0.0197,4.6411,0.0,0.6412,13.0944,0.0245,0.1779,0.0362,0.1928,3.3121,1.2836,0.1863,0.0,0.2261,7.7448,0.006,0.0836,101.4479,37.5764,0.784,0.0628,0.01,0.0141,2.0339,1.6924,2.6017,0.009,0.0215,0.0,0.2114,0.3626,0.433,0.0,0.3397,0.0,0.0327,0.1467,26.5678,0.3272,0.1032,0.0,0.0266,0.017,0.0309,0.0,17.4192,1.2467,0.0276,0.8111,2.1744,65.369,0.0834,5.9734,0.0038,0.0,0.223,6.8255,0.2845,1.3282,0.0194,0.4197,0.118,0.0065,1.2769,3.7853,0.0503,2.0967,0.2642,0.0046,0.0366,10.9974,0.0,0.3273,0.0899,0.2181,0.1055,0.0098,0.1038,6.459,4.4309,0.3186,0.1093,0.0,0.0307
