Gene,CYP4Z2P,TCN1,DHRS2,COL9A1,HEPHL1,MYOSLID,MYBPHL,EPGN,LINC00941,FAM83A-AS1,MUC4,KRT13,C8orf46,DMBT1,NCAN,TSPAN1,ZP2,FAM83A,MLC1,CCDC60,BMP1,KCNJ15,ADGRF4,CYP4Z1,PADI1,CLCA2,STON2,SYTL5,AC244153.1,CAPNS2,KRT6C,MUCL1,COL5A3,TFF1,AC008147.2,BPIFB1,AL358334.2,AC011294.1,ADRA1D,LIMA1,HTRA1,LINC01605,FAM212A,LINC02568,CFI,LRRC31,CADPS,PTHLH,C9orf84,GPR1,CERCAM,ANKS4B,AL590644.1,MUC6,NRP1,ADGRL3,THY1,AC004870.2,ADAMTS14,COL5A1,COL4A6,LRRC17,BBOX1-AS1,CHL1,SMIM3,ADAMTS12,SPTSSB,CASC18,AC113346.1,SOX8,PLPPR3,GUCY1A2,COL1A1,AKAP1,PCDH7,PCDHB12,MAB21L3,C2CD4A,COL7A1,GALNT10,FAM198A,ITGA3,EPHA8,Z99289.1,AC021087.4,P4HA3,MAST4,PLXDC1,LINC01828,RASGRF2,AL356515.1,HTR7,ZNF385C,MMP2,CYP3A5,PHYHIP,SMIM31,IYD,HOXB-AS3,SLC5A5,AC009041.2,EXTL1,C1QTNF6,CREG2,PLAC9,PRSS3,FAM19A3,COL1A2,AC009078.3,SEMA3F,CCDC190,AP000844.2,AGR2,CTSK,POU3F1,MSC,AL035665.1,LINC01116,AC110995.1,PCDHGC5,ARHGAP23,ECM1,SLC45A2,F3,LINC02532,AC005077.4,AKR1B10,SRPX,GTF2IP7,ANKRD36C,AP001528.2,HOXA-AS2,MEG3,FRMD7,DHRS9,LRP1,VCAN,SPAAR,RFX8,LINC01179,HOXD11,M
20e8106b-1290-4735-abe4-7621e08e3dc8,11.8768,10.6836,0.5427,0.1606,0.5517,0.0593,0.2144,1.8478,0.0,0.348,3.2557,105.8412,,0.5631,0.0363,256.0717,0.2912,7.4216,0.2138,0.0,15.1531,0.2856,0.3151,6.6975,0.0385,26.3445,10.6672,9.87,1.2589,3.1923,3.1034,304.7273,6.5318,324.6969,0.32,14.4032,0.12,0.0901,0.0837,66.1574,254.1155,0.4542,,4.4185,1.7919,4.3438,0.0129,354.7903,,0.1996,34.8606,0.0291,,51.8814,30.7623,7.124,20.6294,0.0,0.1016,16.6516,36.3987,6.2022,0.6083,4.9119,54.1967,4.7894,5.8565,0.0,0.0,2.5869,3.2358,1.7112,242.8729,77.1552,2.6833,0.9244,0.0386,12.1676,9.2584,22.4351,,83.8355,0.0463,0.0833,0.0,0.1418,14.6245,10.7423,0.0,2.1875,0.0,0.7421,2.9137,136.2522,1.2483,5.2757,4.1174,0.2608,0.887,0.1537,0.0,9.8238,4.6359,0.0,30.1553,1.2789,,181.6433,0.3693,43.2724,1.1357,10.1243,445.4142,34.3722,0.4875,1.7548,0.0,4.3749,0.5553,0.05,13.1911,21.0043,0.0975,162.4682,0.0361,11.7238,68.6576,77.7729,1.8556,0.5644,5.6674,2.8234,4.6652,0.34,0.4692,63.5646,7.9508,4.0496,0.6159,0.0,0.0,
2192c1db-4718-4254-ba42-3ae7f30ad5a8,17.718,0.1707,239.9041,0.0572,0.1675,0.0806,0.0582,1.583,0.0,0.0,0.017,0.0,,0.0437,0.0074,184.0377,0.1038,0.1054,0.402,0.0,13.2654,0.5297,0.0302,199.8194,0.0,12.7127,2.7396,1.2109,0.6564,0.051,0.0176,6.653,18.1988,86.4774,0.3476,1.0189,0.0,0.0367,0.1534,56.1275,160.4936,0.8746,,0.6191,0.5041,0.0164,0.2025,39.2154,,0.9936,43.6198,0.0237,,285.4447,14.584,0.1061,46.6955,0.0,1.6925,75.8222,0.0938,4.7813,0.305,0.4334,12.8365,10.2772,3.9647,0.016,0.0,0.0916,0.1506,1.9562,1137.0492,54.4211,2.7546,1.4402,0.0157,0.3864,2.3123,11.6633,,10.9012,0.0283,0.0679,0.0,3.1823,4.5495,3.5405,0.0,1.4062,0.4935,0.177,3.1717,150.1282,1.1004,0.4819,1.3482,0.3162,0.1071,0.0557,0.0,0.2142,12.1549,0.0363,3.4271,0.1796,,586.1991,0.1254,63.0288,0.0,1.5088,90.5069,67.0074,1.6059,12.5758,0.2147,3.9736,1.0378,0.1834,6.59,23.6646,0.1112,2.4482,0.022,7.9839,0.4332,6.8026,3.1428,0.6091,1.371,0.264,0.6526,0.0154,2.9764,27.9378,31.889,0.6881,0.4548,0.0,0.0484,
23c31c2e-336c-4878-a476-cf8d811b4875,0.0,0.0429,0.8204,1.6847,0.4762,0.081,0.0366,0.234,0.0,0.0254,0.049,0.265,,0.0206,0.4462,0.8143,0.0,0.3259,0.2357,0.0,27.0885,0.8335,0.4173,0.457,0.0131,0.073,1.6633,0.0267,0.2062,0.0641,0.1324,0.0972,35.9517,7.7139,0.0409,0.064,0.0,0.0,0.1285,16.7205,105.266,1.1411,,0.0288,0.7917,0.0206,0.057,1.7758,,0.227,18.388,0.0149,,0.122,14.5881,0.0414,28.6671,0.0,2.5425,76.3497,0.0416,0.5461,0.2395,0.1815,16.5477,4.8889,0.6012,0.0604,0.0,19.0244,1.1829,0.5681,1095.75,116.4374,0.7457,0.5312,0.0198,0.056,5.3745,6.9866,,18.8739,0.1421,0.0853,0.0,2.515,2.1522,4.9348,0.0078,1.3994,0.31,0.352,37.571,169.7137,0.7929,0.5891,0.0,0.0062,0.0336,0.1573,0.0,35.2646,10.9581,0.0182,5.4988,1.8959,,526.7221,0.0945,21.7264,0.0298,0.0,5.3527,41.8763,1.2583,10.8377,0.0771,5.5975,0.6352,0.1408,14.5609,27.664,0.0399,4.6361,0.06,0.2761,0.0363,12.5933,0.025,0.4802,0.4158,0.1184,0.6925,0.058,1.2179,34.4343,30.467,6.5833,0.4728,0.0297,0.2128,
23e7a78a-1d56-4ad1-9bb4-72ec0178aff2,0.2661,5.9535,0.0282,0.0113,0.1708,0.2008,0.0,0.1074,0.0,0.1402,0.0809,0.0,,0.0076,0.0205,9.0014,0.0205,1.7166,0.2782,0.0,24.5308,2.4054,0.0209,0.0315,0.0,0.4504,3.0484,0.1323,0.5679,0.2118,0.9479,6.5859,12.5386,0.1441,0.2857,0.7522,0.1052,6.8564,0.118,59.2846,160.0189,2.7009,,0.9522,2.5297,0.0227,0.1305,1.915,,3.2011,34.0862,0.0328,,0.0336,57.7047,0.4255,68.2552,0.7998,3.438,101.0851,0.1527,7.5964,1.9526,3.0243,27.58,8.412,0.9841,0.0665,0.2469,1.7758,3.4668,1.9342,1735.4853,39.9764,3.5585,0.9694,0.0653,0.5966,0.9155,20.5952,,11.0339,0.0261,0.6576,0.0,2.9664,5.8293,6.8692,0.0086,4.2851,0.6831,1.0002,2.0589,340.4115,1.3789,1.7308,0.0,0.0,0.4816,1.1556,0.0,0.6398,14.5737,0.0502,25.0919,1.1937,,1054.4755,0.1909,60.7559,0.0164,0.0,1.4616,70.2536,1.6494,13.0814,0.1699,4.2671,6.4096,0.4371,14.9731,58.2816,0.066,15.0295,0.1474,0.4664,0.5197,60.1024,0.1377,1.9756,1.7451,0.4176,3.7079,0.1917,8.3348,107.1018,93.9215,1.0258,0.6729,0.0655,0.0335,
295cf595-4a29-46a3-a0c5-e5f08f947031,1.5749,29.4058,0.5103,0.0,0.8209,0.813,0.113,0.6223,0.0,0.1572,0.1355,0.1592,,0.1907,0.0766,71.5388,0.0192,1.1218,0.364,0.0,9.3341,0.4739,0.0391,45.1724,0.027,1.4581,13.3103,14.4963,1.3267,0.1979,0.0681,2599.722,6.1513,319.4353,0.3232,9.2479,0.1405,0.0712,0.8598,109.9069,486.447,0.7397,,13.7916,7.8117,1.3988,0.0858,21.9986,,0.7712,27.7422,0.046,,2.9198,48.1459,0.9278,26.0214,0.3322,0.1904,23.204,12.9433,21.1081,0.0493,12.9695,45.487,3.9027,28.6846,0.1244,0.6923,1.9113,7.9163,2.0633,284.2339,79.2643,5.7259,3.5379,0.061,0.9805,6.4608,51.748,,59.4726,0.1097,0.1756,0.0,0.6308,22.2043,13.8255,0.0241,4.6946,0.4788,2.8422,4.2174,341.195,2.4759,3.3359,2.4291,0.0447,0.3462,0.108,0.0,2.6538,5.1174,0.0657,22.3791,0.976,,303.8455,0.3243,61.5085,0.0153,25.3727,609.4584,82.8278,0.5138,3.3224,0.5555,8.4111,2.6161,0.1318,21.6065,20.2827,0.0822,85.2766,0.019,16.202,2.0171,87.928,3.6022,1.5912,11.3338,4.4145,7.7653,0.2986,1.4482,83.2923,31.8874,1.4834,2.6573,0.0,0.0,
2a84997d-ccee-4f46-bea2-752534f26416,2.2102,297.8619,1233.8369,0.0157,6.5868,10.0982,1.0597,65.0696,0.0,3.4928,0.1167,6.3318,,0.0837,0.0425,135.2427,0.0284,56.1915,0.2311,0.0286,29.5288,15.8046,39.2903,21.1729,16.1882,542.032,117.7772,1.8523,16.273,7.9152,389.8492,2.6189,15.6935,1.7947,0.1874,1.9524,4.4539,0.0,1.633,200.1493,282.3387,25.4622,,1.5378,2.1735,0.0,0.0268,201.5505,,2.0425,21.7141,0.0,,0.186,31.6077,4.2214,27.1864,0.0,2.5206,305.0288,23.8352,0.7982,13.4417,1.3172,101.5953,6.1798,19.1242,0.1228,0.3418,0.3073,0.6856,0.9567,651.3252,34.2834,30.3165,5.1144,0.5725,11.9612,11.0242,36.1089,,257.0958,0.0,0.13,0.0,8.8766,14.4006,4.3357,0.1547,1.5741,4.019,28.4835,0.302,170.0976,0.9794,1.0732,0.1845,0.0568,0.1026,1.6529,0.0,0.432,58.9841,4.2669,3.7978,0.0688,,581.4674,0.3123,188.4541,0.0682,27.5633,374.1951,12.2884,36.8285,8.7756,0.0,81.7275,12.5442,3.0452,38.2119,44.7043,0.1522,325.0615,0.007,6.9898,47.8653,82.2109,0.8004,0.4005,0.9663,0.6865,0.2492,0.0,0.2878,42.5948,56.0065,0.5071,0.3906,2.8122,0.4637,
2dc1cec9-925a-417f-9e21-3c2143e711b4,15.5457,65.3822,26.4095,0.3063,0.5449,1.4944,0.2454,0.1599,0.0,0.0,0.308,0.0823,,0.0767,0.0208,28.208,0.1944,0.1974,0.4016,0.0,18.8654,1.0248,0.0283,99.2585,0.0489,7.3689,6.7836,1.7611,1.1913,0.2866,0.0987,5296.2258,13.7446,451.7954,0.173,8.8439,0.1017,0.0172,1.0377,55.7468,430.9361,1.544,,15.1841,5.7451,1.3658,0.0392,5.4648,,0.5754,46.4616,0.0444,,4.6491,21.9268,0.5964,60.8436,0.6013,1.2063,65.5506,5.2029,12.9945,0.1785,8.8008,33.2707,2.4665,9.4891,0.045,0.3342,4.152,2.8221,1.3353,1259.6117,61.8868,4.3733,1.7698,0.0147,0.6682,27.4767,30.2659,,56.8817,0.0088,0.2225,0.0,8.0049,6.232,5.7881,0.0058,2.8691,0.2311,1.2155,2.8232,336.7017,0.9428,13.1148,0.8269,0.3425,2.4819,0.1043,0.0,2.2279,15.8628,0.1359,97.8876,0.0673,,582.9614,0.3875,65.6361,0.0222,5.3705,301.574,80.1886,0.9058,17.1812,0.0575,24.0013,2.3929,0.0668,20.0021,17.77,0.0298,65.8378,0.0103,7.3274,0.1082,66.2283,0.4844,0.9005,7.9413,4.0355,3.8574,0.0432,2.0973,60.497,18.4832,2.4293,0.9547,0.0,0.2946,
30ec8b1f-28c4-4f46-8a1b-a8d51e558c7d,0.4738,1.5918,0.1006,0.0186,0.4311,0.165,0.0662,0.0177,0.0,0.1382,0.0609,0.5598,,0.0124,2.5752,16.7582,0.0,1.1892,0.061,0.0,16.4316,0.5631,0.0,0.0259,0.0,0.0661,0.4696,0.0362,0.1867,0.174,0.1198,0.8066,15.1364,5.2081,0.0124,0.5022,0.0988,0.0209,0.1551,16.6494,121.7001,0.3826,,0.2869,0.5017,0.1304,0.0556,0.4276,,0.3493,13.3503,0.0,,0.0345,16.1486,0.0708,25.7673,0.0,1.8519,64.5083,0.4078,0.8858,0.3469,0.7321,9.7258,9.7737,0.1244,0.0365,0.2029,0.1954,1.178,0.9786,893.1619,135.4149,0.8653,0.3607,0.161,0.2705,4.8289,11.3964,,10.6823,0.0107,0.1158,0.0,3.0359,2.8295,4.2599,0.0071,1.7473,0.0,0.2013,5.8146,116.6822,1.6669,0.163,0.0,0.0056,0.0,0.0316,0.0,0.0385,9.7169,0.1072,2.677,14.1401,,595.2748,0.1426,43.9364,0.0,0.1144,3.7714,23.1854,0.0786,4.9609,0.0698,1.3148,1.4226,0.1622,10.0039,20.1573,0.0723,4.52,0.0877,0.05,0.1314,10.8441,0.0679,1.569,0.7528,0.1072,0.504,0.0175,0.8697,26.1823,48.7336,0.5418,0.3924,0.0,0.0275,
324bcba2-f6a4-45a6-807c-215bdffcca21,0.0,3.9304,0.4512,0.0102,2.9785,0.1412,0.0729,0.0388,0.0,0.0,0.0427,0.0,,0.2803,20.3824,6.922,0.0,4.4027,0.5702,0.0,17.5826,0.2726,0.0189,2.7033,0.1176,4.8578,2.4855,0.1462,0.4108,0.0638,9.6696,0.0323,6.8778,0.0,0.0408,0.7652,0.0408,0.2066,0.1067,15.2269,36.9971,0.1684,,0.0574,3.7201,0.0,0.0262,0.6022,,0.3392,34.86,0.0,,0.0076,26.4351,0.5222,12.9744,0.0804,1.0017,38.9952,0.1036,0.4987,0.0477,0.0219,8.6874,2.3351,3.0459,0.0401,0.0,0.9462,0.0471,0.2948,385.2152,35.5815,0.6697,0.0827,0.0,4.5016,2.5874,12.4551,,31.8583,1.3444,0.0425,0.0,1.4134,1.8821,0.9971,0.0078,0.5228,0.7721,0.646,0.9739,70.2922,1.4949,0.7336,0.0,0.0866,0.2345,0.1393,0.0,5.2485,12.0828,0.6899,5.323,0.6746,,163.8829,0.2354,47.0994,0.0,0.0,9.3435,8.8382,0.1945,3.2754,0.0,1.3263,0.8993,0.0765,3.6879,7.3428,0.0,42.3888,0.0138,0.0733,3.5782,45.9255,0.0,0.5008,0.1381,0.8378,0.1794,0.0,0.2392,19.3978,7.6971,5.2114,0.8636,0.0,0.212,
328dfcb0-b5ae-43f2-bc87-dad0ab3df9e7,0.2502,1.0664,0.0199,0.0,0.9207,0.0157,0.0,0.4091,0.0,0.6327,0.2021,0.1201,,0.0,0.0,7.5506,0.0,3.4263,0.0916,0.0146,6.5356,0.232,0.2211,0.0888,0.0,0.1021,2.2715,0.0,0.2804,0.9957,8.6909,0.0504,3.6478,0.3048,0.0212,0.2653,0.0742,0.0179,0.0832,14.7655,28.9029,0.1642,,0.2239,1.374,0.08,0.0545,1.1597,,0.2469,10.6918,0.0,,0.936,6.0346,0.0036,10.2507,0.1254,1.392,10.7407,0.0108,1.4145,0.7444,0.0513,6.0007,0.8171,0.04,0.0,0.0,0.3914,0.0184,0.1778,172.4835,29.7013,0.3061,0.2838,0.3531,0.2902,0.2393,9.8438,,12.1726,0.0,0.53,0.0,0.9646,27.0349,2.6357,0.0121,0.589,0.2409,0.2016,1.0963,16.6867,0.7383,0.9537,0.0,0.1833,0.0261,0.3396,0.0,0.7043,7.2348,0.0354,1.29,1.333,,157.5082,0.0979,23.8328,0.0,0.0,11.0497,7.3082,0.3372,5.2517,0.1497,0.4232,0.3118,0.1094,10.2013,7.6913,0.0,3.5506,0.0932,0.1716,3.6087,0.9811,0.0777,0.4781,1.2462,0.1381,0.1743,0.4207,0.8131,5.5188,16.7925,2.0153,0.1684,0.0,0.0236,
3558dec7-eae3-4a41-a217-266c6a4535fb,0.0522,0.0834,0.0277,0.8588,0.2583,0.1837,0.1896,0.0632,0.0,0.033,0.0357,0.0286,,0.0044,100.0059,0.9498,0.0241,0.1386,0.1091,0.0,8.5001,0.4273,0.0861,0.907,0.0,0.0473,0.2455,0.0173,0.2004,0.083,0.243,0.7034,5.0825,0.0847,0.0708,0.083,0.0354,0.0149,0.1388,15.0658,55.6008,0.2191,,0.0373,0.7525,0.0267,0.0142,0.3306,,0.1912,7.7057,0.0096,,0.1779,11.0096,0.0477,17.1097,0.0,1.6926,17.2948,0.1437,1.3714,0.2173,0.5026,6.179,2.3567,0.3005,0.013,0.1452,67.0904,0.3833,0.5752,236.2771,58.0647,0.9972,0.6024,0.0256,0.1694,2.2216,3.8287,,5.4139,0.0307,0.1934,0.0,1.6508,2.6702,3.4367,0.0202,1.3074,0.1004,0.1681,7.0093,95.8458,1.4353,0.106,0.0,0.0563,0.109,0.1359,0.0,36.9049,5.1175,0.1181,2.4205,12.9009,,144.3484,0.0817,12.8273,0.0,0.0,1.3423,30.1633,0.2812,5.3267,0.0,1.8235,1.04,0.2986,5.1231,8.449,0.1552,14.82,2.2128,0.167,0.094,4.7414,0.0486,1.2349,0.3721,0.875,0.2621,0.0376,0.1556,9.6508,13.1155,5.2719,0.5873,0.0,0.0591,
359f12f9-5c41-48a4-85bc-fd7e307bf7d8,0.2441,1.6902,0.1295,0.0727,0.5707,0.1432,0.1109,0.1379,0.0,0.0514,0.1546,0.2455,,0.1734,0.0188,7.79,0.0377,2.6654,0.1701,0.0,29.7581,0.7732,0.1917,7.8806,0.0928,0.1623,1.7642,0.0944,0.1042,0.0647,0.0892,2.3901,19.4362,0.3964,0.0828,1.6602,0.069,56.1104,0.3895,36.0286,181.5599,0.5553,,5.6187,2.6803,0.0,0.1419,1.5464,,0.6423,88.4189,0.0902,,0.4468,36.8145,0.1115,31.4299,2.527,2.0556,118.7501,0.6934,2.3685,0.5325,1.2008,14.6261,10.0236,1.1283,0.0407,0.6795,2.5014,0.0239,0.6299,1187.3922,59.4202,2.0327,0.2852,0.2396,0.0189,1.1333,26.3166,,9.8288,0.0837,0.2154,0.0,3.4541,4.3457,4.5727,0.0,1.0901,0.4699,1.1796,1.9135,213.5067,1.0463,0.4796,0.0,0.1129,0.0,0.265,0.0,0.4294,4.9502,0.1566,8.0736,0.0456,,799.6268,0.0796,69.8572,0.0,0.1277,3.8337,25.2736,0.4385,5.8762,0.0,3.0578,4.6965,0.0776,7.7076,25.9645,0.0605,13.2674,0.5316,0.3348,0.0,14.2972,0.0,1.9031,0.4602,0.2035,0.4423,0.4494,0.2947,49.7867,39.1695,0.9632,0.438,0.0,0.0307,
35bd694d-1dd2-466f-ab27-03320614b40e,0.0883,0.7992,0.1031,12.6125,0.6919,0.3995,0.1203,0.0214,0.0,0.5021,0.0168,0.0726,,0.0602,0.051,1.6365,0.0,0.1005,3.2112,0.0,34.9742,0.5523,0.104,0.0,0.0288,0.016,0.8124,0.0146,0.2825,0.2107,0.0,1.101,30.9806,0.43,0.015,4.1632,0.0598,0.0,0.2817,27.6621,353.5263,2.1776,,0.1263,0.405,0.0451,0.3558,2.1952,,2.0404,65.7804,0.0326,,0.0501,17.3753,0.2268,44.8142,0.0,2.7112,216.3792,0.1747,13.1456,0.1575,0.6633,41.435,9.1698,0.1318,0.0662,0.0,19.2621,0.3112,0.7136,3032.7647,31.9572,1.9574,0.9099,0.0,0.0819,6.2422,15.036,,8.9639,0.0649,0.0467,0.0,11.3817,3.0369,11.2081,0.0171,3.3047,0.6797,1.1983,6.8645,259.2025,0.8907,0.9866,0.0,0.0,0.1474,0.6707,0.0,4.1919,21.627,0.04,11.4306,17.419,,1760.7008,0.0518,10.0676,0.0,0.0,2.4747,90.5445,1.6648,15.8522,0.0845,13.8646,1.3561,0.014,4.835,48.2497,0.0,37.6532,0.1265,0.0202,0.0398,38.9317,0.0274,0.8965,0.9984,0.805,1.6852,0.0424,0.7898,54.6146,42.2681,4.3739,0.8423,0.0,0.1,
376ffe63-efd7-42af-90e1-261255b28bb7,33.5408,10.9991,1.6706,0.1282,0.1535,0.8421,0.0507,9.4615,0.0,0.3528,6.3001,1.6532,,1.9406,0.0129,248.6925,10.7183,4.7436,0.1634,0.0,18.3739,1.6298,3.7345,631.5579,0.0728,20.9696,4.6806,6.6609,1.9294,0.1777,0.1835,1520.8037,16.0535,50.7538,0.3595,25.1128,0.0757,0.0,0.475,95.6758,237.0249,1.2891,,14.3777,8.3236,1.0559,0.2189,1.6239,,0.535,67.8981,0.8664,,0.0106,34.1417,0.6884,58.5367,0.0,3.1244,57.3847,3.0265,4.6689,0.2656,4.4156,28.2949,5.1438,6.0486,0.0279,0.0,0.6384,1.3776,2.3572,1056.5749,55.6968,9.363,1.1047,0.6026,19.7779,5.3569,37.4791,,40.8605,0.7057,0.1773,0.0,2.8163,10.72,10.2624,0.0324,3.2012,0.2149,1.0274,1.2353,229.7005,1.6352,3.3123,1.286,1.6266,0.2797,0.4362,0.0,3.279,9.013,0.0632,25.8195,0.2503,,628.0144,0.262,68.8173,0.0,21.726,189.1721,68.1188,0.3008,10.5093,0.0534,3.3139,5.5159,0.2662,21.5669,51.4121,0.166,65.5111,0.1024,8.0889,28.017,59.604,2.1481,4.6806,3.5409,1.5764,1.8202,0.0536,8.2998,64.7602,52.2525,2.4585,0.8194,0.1237,0.2107,
3886b4fb-ba22-4a50-b11a-a6893951f170,0.0,0.032,0.1213,0.0921,0.3061,0.1664,0.0273,0.2039,0.0,0.3231,1.1704,0.0165,,0.0,0.0833,2.8385,0.0,3.636,0.7168,0.0,19.5214,0.9664,0.1842,0.0,1.2153,0.0545,1.4578,0.01,0.5775,0.0957,9.8708,0.1331,16.6054,0.0977,0.0102,36.051,0.0815,0.0,0.2559,27.7724,116.5423,0.4104,,0.9038,0.6506,0.1076,0.1835,4.9393,,1.0682,32.7617,0.0,,1.0934,22.1827,0.0275,42.6689,0.0,2.495,84.3667,0.0725,1.6488,0.3578,0.5095,23.977,7.8844,0.077,0.0301,0.8371,2.6122,0.0177,0.5599,917.135,261.5779,2.2714,0.496,0.0,0.9345,7.7215,13.4506,,14.1725,0.6721,0.1911,0.0,4.2151,1.3523,4.4703,0.0,2.1822,0.3474,0.4982,1.969,254.5045,1.3167,0.6234,0.0,0.0046,0.1507,0.222,0.0,4.1683,12.9211,0.1293,3.1389,0.7081,,734.5702,0.0824,27.4612,0.0111,0.0,1.4603,73.4064,0.4538,13.7129,0.0864,3.6389,3.4965,0.0478,5.275,38.1127,0.0298,21.5285,0.0069,0.275,1.5177,17.3152,0.1307,1.7542,0.4289,0.6901,0.6352,0.0,1.6786,45.9673,43.7242,14.4719,1.1627,0.0,0.0454,
389e5b18-8f89-41a9-9fa5-efd4172836e2,0.1703,2.268,0.1386,0.0145,0.2343,0.0999,16.9427,0.2612,0.0,0.0179,82.1444,1.1679,,0.0097,0.0524,3.3877,0.0,0.158,0.1187,0.0,20.328,0.4079,0.3746,0.3223,0.0093,0.0824,7.1595,0.1882,21.9899,0.0452,0.2489,0.1485,12.6527,4.8864,0.0962,0.1655,0.0577,0.0,0.1359,20.4724,189.4678,1.669,,0.6704,1.3213,0.029,0.0155,2.0915,,0.5122,135.4691,0.0,,0.0108,13.2713,0.0616,34.1982,0.1422,2.2086,61.6316,0.2443,2.3748,0.2027,0.5081,13.4842,4.7604,0.4482,0.0994,0.9483,0.6292,0.1501,0.2921,1084.1413,30.7164,1.3628,0.4565,0.0,0.1317,5.2404,6.2406,,12.1154,14.191,0.3006,0.0,3.9449,4.0091,3.7249,0.0055,1.1061,0.1093,0.0915,0.9948,193.7433,2.5321,3.4964,0.0142,0.0088,0.2608,0.037,0.0,0.1898,12.3244,1.2145,5.6701,0.0637,,492.3578,0.1333,17.0033,0.0,0.0,2.3796,41.9295,0.3978,10.4332,0.0272,4.566,0.5894,0.2798,54.5062,295.535,0.0422,7.8588,0.0325,0.8826,0.0768,8.9489,0.1586,0.8359,0.6143,1.2445,1.586,0.0409,0.4597,22.8577,24.7696,0.2501,1.2921,0.0,0.343,
398fb71b-ca83-44e7-bf0d-b1ca464b0283,0.0406,0.0432,0.0431,1.5434,0.1898,0.0,0.1475,0.4522,0.0,0.0,0.2191,0.0,,0.0,0.0281,0.3832,0.0,0.0411,179.3336,0.0,13.7311,0.414,0.0383,1.5266,0.0,0.1031,4.5087,0.0,0.2079,0.323,0.2892,19.6996,10.3566,0.0,0.0138,0.0,0.1789,0.0,0.0864,19.7768,74.7533,0.895,,0.61,0.652,0.1038,0.0265,1.2001,,0.3204,41.1736,0.03,,0.0461,11.3719,0.0649,30.9284,0.0407,1.6432,45.1091,0.014,1.7438,1.0626,0.3328,14.3026,4.0925,0.2252,0.0406,0.226,42.5758,0.835,0.4535,611.8209,109.8696,0.8473,0.3348,0.0398,0.0377,2.1854,5.6794,,14.2211,2.4112,0.043,0.0,2.7962,2.1835,2.432,0.0157,0.735,0.1563,0.1868,93.3417,90.6952,1.8501,0.5775,0.0,0.0188,0.0339,0.0705,0.0,29.2621,43.5278,0.1746,7.585,38.5093,,323.2996,0.0635,26.7874,0.015,0.0,0.1877,42.373,0.175,15.8095,0.0,2.5629,1.8542,0.0387,5.8041,15.7722,0.0604,9.6421,33.7283,1.9859,11.8169,10.0219,0.4032,0.8549,0.5191,0.1672,0.6117,0.078,1.7297,18.1202,22.5291,16.3168,0.298,0.0,0.092,
3af31fcf-ad0c-4fd9-a8e3-10f9176b5e9d,0.7858,25.4383,3.3734,0.0,52.2612,7.7728,2.6967,7.4854,0.0,30.2706,0.0465,88.5561,,0.1265,0.0504,38.2637,0.0202,155.5164,0.4016,0.0,60.173,26.9736,9.7097,1.8276,1.437,555.4014,27.3512,1.4328,23.4761,6.7395,489.715,1.9499,141.3459,12.9023,0.148,0.4396,0.7251,0.0,0.0464,152.2146,298.5318,97.0282,,0.4998,4.6219,0.0893,0.2141,184.6888,,4.0122,116.1553,0.0,,0.0,25.083,0.4537,78.1892,0.0437,4.8377,238.2949,3.0813,1.826,0.5194,0.4593,178.2537,10.6833,1.6764,0.1965,15.0696,0.8427,0.2309,0.4963,1640.4628,32.5013,4.9261,3.1323,0.15,1.1137,307.618,27.9868,,438.7929,0.0385,0.0462,0.0,8.4618,6.6834,5.6002,0.0085,2.1689,1.1766,25.3555,0.2281,454.8923,1.8546,2.6263,0.0,0.0067,0.3647,0.1137,0.0,0.5068,32.7306,4.7928,5.0631,6.6576,,759.3957,0.0854,68.7314,2.6022,7.4006,17.2375,54.2321,3.6937,22.2181,0.209,21.9182,71.8243,1.6516,34.0587,95.0863,0.0866,347.9423,0.03,0.479,20.5771,438.6272,0.1084,0.358,0.3221,0.2569,0.9041,0.021,10.3799,43.1575,35.4254,0.5288,1.6665,2.5478,1.3516,
3afa1e93-1df8-4e4c-aaa4-557463f4bb77,0.5559,1.2585,0.1697,0.0266,0.4397,0.769,0.1894,0.4544,0.0,0.022,0.1558,0.0381,,0.0,0.4333,5.2009,0.0161,0.1318,3.4584,0.0,31.0891,0.9181,0.1637,0.5178,0.0226,0.063,0.6397,0.1843,0.5784,0.6083,0.0571,1.4681,53.0515,0.1129,0.1885,0.0,0.0353,0.0,0.3512,44.3169,462.5977,1.7511,,0.0249,2.6196,0.0,0.3673,1.3045,,2.6253,75.0608,0.0257,,6.2972,52.6708,0.123,70.6437,0.0,8.2298,278.7373,0.1196,18.3442,0.3721,1.714,34.3026,24.6489,1.6457,0.139,1.7412,167.701,4.4313,1.6549,3792.4254,154.551,6.2599,2.2639,0.0512,0.4674,10.1157,21.673,,16.8066,5.5585,0.5887,0.0,13.5121,4.0749,11.1407,0.0067,4.5196,0.8028,0.3518,8.1395,338.2501,1.4988,0.6921,0.0,0.0161,0.4934,0.0302,0.0,55.328,24.6063,0.1966,4.8359,27.1968,,2272.9347,0.3399,51.0136,0.0515,0.0,0.3214,96.2378,0.6741,13.1386,0.0,6.8425,1.7604,0.3204,7.4352,69.6028,0.0689,41.229,0.1792,1.3186,0.5324,25.6521,0.4314,1.4959,0.8716,1.3086,3.8157,0.0334,0.1036,75.3757,111.4405,13.9479,2.5168,0.0,0.3674,
